CustomerID,CustomerName,RegistrationDate,OrderCount
26163,Autumn Cai,2014-09-12 11:15:07.263,1
22227,Barbara Cai,2014-09-12 11:15:07.263,1
22173,Bianca Cai,2014-09-12 11:15:07.263,2
25898,Brittney Cai,2014-09-12 11:15:07.263,1
26747,Candice Cai,2014-09-12 11:15:07.263,2
19921,Cara Cai,2014-09-12 11:15:07.263,1
19559,Cedric Cai,2014-09-12 11:15:07.263,2
20936,Christy Cai,2014-09-12 11:15:07.263,1
22609,Clarence Cai,2014-09-12 11:15:07.263,1
14537,Clayton Cai,2014-09-12 11:15:07.263,1
17739,Colin Cai,2014-09-12 11:15:07.263,2
15088,Colleen Cai,2014-09-12 11:15:07.263,2
24062,Crystal Cai,2014-09-12 11:15:07.263,1
21259,Curtis Cai,2014-09-12 11:15:07.263,2
28563,Dennis Cai,2014-09-12 11:15:07.263,1
22816,Erica Cai,2014-09-12 11:15:07.263,1
18256,Gilbert Cai,2014-09-12 11:15:07.263,2
13787,Glenn Cai,2014-09-12 11:15:07.263,1
27128,Heather Cai,2014-09-12 11:15:07.263,1
11386,Jaclyn Cai,2014-09-12 11:15:07.263,1
22327,Jake Cai,2014-09-12 11:15:07.263,1
13505,Jamie Cai,2014-09-12 11:15:07.263,2
15582,Jeffery Cai,2014-09-12 11:15:07.263,2
29387,Jenny Cai,2014-09-12 11:15:07.263,1
12249,Jessie Cai,2014-09-12 11:15:07.263,2
23773,Jon Cai,2014-09-12 11:15:07.263,1
22031,Jorge Cai,2014-09-12 11:15:07.263,2
22572,Karen Cai,2014-09-12 11:15:07.263,2
11402,Kelli Cai,2014-09-12 11:15:07.263,3
25456,Kelvin Cai,2014-09-12 11:15:07.263,1
16533,Kristen Cai,2014-09-12 11:15:07.263,2
25625,Krystal Cai,2014-09-12 11:15:07.263,1
12733,Lacey Cai,2014-09-12 11:15:07.263,2
21113,Laura Cai,2014-09-12 11:15:07.263,1
18125,Leah Cai,2014-09-12 11:15:07.263,3
11241,Lisa Cai,2014-09-12 11:15:07.263,7
27109,Mandy Cai,2014-09-12 11:15:07.263,1
25779,Marshall Cai,2014-09-12 11:15:07.263,1
28859,Micah Cai,2014-09-12 11:15:07.263,2
16301,Omar Cai,2014-09-12 11:15:07.263,1
29440,Rafael Cai,2014-09-12 11:15:07.263,1
16599,Ramón Cai,2014-09-12 11:15:07.263,2
13002,Roger Cai,2014-09-12 11:15:07.263,3
19042,Ronnie Cai,2014-09-12 11:15:07.263,1
22618,Rosa Cai,2014-09-12 11:15:07.263,1
26156,Shannon Cai,2014-09-12 11:15:07.263,1
20575,Stacey Cai,2014-09-12 11:15:07.263,2
22155,Steve Cai,2014-09-12 11:15:07.263,1
19101,Susan Cai,2014-09-12 11:15:07.263,2
25051,Suzanne Cai,2014-09-12 11:15:07.263,2
19744,Tamara Cai,2014-09-12 11:15:07.263,1
18204,Tiffany Cai,2014-09-12 11:15:07.263,2
18265,Trisha Cai,2014-09-12 11:15:07.263,2
19469,Valerie Cai,2014-09-12 11:15:07.263,1
11757,Vincent Cai,2014-09-12 11:15:07.263,3
24918,Warren Cai,2014-09-12 11:15:07.263,2
17643,Wesley Cai,2014-09-12 11:15:07.263,1
25960,Willie Cai,2014-09-12 11:15:07.263,2
29614,Ryan Calafato,2014-09-12 11:15:07.263,12
29615,Mari Caldwell,2014-09-12 11:15:07.263,4
29616,Barbara Calone,2014-09-12 11:15:07.263,8
29617,Lindsey Camacho,2014-09-12 11:15:07.263,12
29618,Gustavo Camargo,2014-09-12 11:15:07.263,8
29619,DeeDee Cameron,2014-09-12 11:15:07.263,7
21151,Aaron Campbell,2014-09-12 11:15:07.263,1
21400,Adam Campbell,2014-09-12 11:15:07.263,2
11984,Alex Campbell,2014-09-12 11:15:07.263,2
16914,Alexandra Campbell,2014-09-12 11:15:07.263,1
21143,Allison Campbell,2014-09-12 11:15:07.263,1
21807,Amanda Campbell,2014-09-12 11:15:07.263,1
20192,Amber Campbell,2014-09-12 11:15:07.263,1
25689,Andrea Campbell,2014-09-12 11:15:07.263,1
19546,Angel Campbell,2014-09-12 11:15:07.263,1
12776,Blake Campbell,2014-09-12 11:15:07.263,2
11729,Caleb Campbell,2014-09-12 11:15:07.263,2
19246,Carlos Campbell,2014-09-12 11:15:07.263,1
11212,Chloe Campbell,2014-09-12 11:15:07.263,17
20194,Connor Campbell,2014-09-12 11:15:07.263,1
29228,Courtney Campbell,2014-09-12 11:15:07.263,1
29023,Dalton Campbell,2014-09-12 11:15:07.263,1
29621,David Campbell,2014-09-12 11:15:07.263,1
23653,Devin Campbell,2014-09-12 11:15:07.263,2
26593,Eduardo Campbell,2014-09-12 11:15:07.263,1
21119,Edward Campbell,2014-09-12 11:15:07.263,1
25575,Elijah Campbell,2014-09-12 11:15:07.263,1
13354,Eric Campbell,2014-09-12 11:15:07.263,2
24342,Evan Campbell,2014-09-12 11:15:07.263,2
23366,Fernando Campbell,2014-09-12 11:15:07.263,1
29938,Frank Campbell,2014-09-12 11:15:07.263,12
23380,Gabriel Campbell,2014-09-12 11:15:07.263,1
18841,Gabriella Campbell,2014-09-12 11:15:07.263,1
15507,Hailey Campbell,2014-09-12 11:15:07.263,3
17304,Haley Campbell,2014-09-12 11:15:07.263,2
17422,Hunter Campbell,2014-09-12 11:15:07.263,2
26168,Ian Campbell,2014-09-12 11:15:07.263,1
13900,Isaac Campbell,2014-09-12 11:15:07.263,1
20350,Isabella Campbell,2014-09-12 11:15:07.263,2
20405,Isaiah Campbell,2014-09-12 11:15:07.263,1
24150,Jack Campbell,2014-09-12 11:15:07.263,1
11575,Jackson Campbell,2014-09-12 11:15:07.263,3
24643,Jada Campbell,2014-09-12 11:15:07.263,1
28613,James Campbell,2014-09-12 11:15:07.263,1
13625,Jason Campbell,2014-09-12 11:15:07.263,3
22876,Jenna Campbell,2014-09-12 11:15:07.263,1
12958,Jennifer Campbell,2014-09-12 11:15:07.263,2
22543,Jeremy Campbell,2014-09-12 11:15:07.263,1
23506,Jesse Campbell,2014-09-12 11:15:07.263,1
29620,Joan Campbell,2014-09-12 11:15:07.263,12
12784,Jonathan Campbell,2014-09-12 11:15:07.263,2
13290,Jordan Campbell,2014-09-12 11:15:07.263,3
28268,Jordan Campbell,2014-09-12 11:15:07.263,2
15013,Julia Campbell,2014-09-12 11:15:07.263,1
21004,Kaitlyn Campbell,2014-09-12 11:15:07.263,1
18071,Katelyn Campbell,2014-09-12 11:15:07.263,1
28448,Katherine Campbell,2014-09-12 11:15:07.263,1
20658,Kaylee Campbell,2014-09-12 11:15:07.263,1
12177,Kevin Campbell,2014-09-12 11:15:07.263,2
14293,Kyle Campbell,2014-09-12 11:15:07.263,1
11695,Logan Campbell,2014-09-12 11:15:07.263,2
29329,Lucas Campbell,2014-09-12 11:15:07.263,1
19170,Luis Campbell,2014-09-12 11:15:07.263,1
13722,Luke Campbell,2014-09-12 11:15:07.263,2
11696,Mackenzie Campbell,2014-09-12 11:15:07.263,2
12898,Madeline Campbell,2014-09-12 11:15:07.263,2
17499,Marcus Campbell,2014-09-12 11:15:07.263,1
24388,Maria Campbell,2014-09-12 11:15:07.263,1
26989,Mason Campbell,2014-09-12 11:15:07.263,1
26010,Morgan Campbell,2014-09-12 11:15:07.263,1
11512,Natalie Campbell,2014-09-12 11:15:07.263,1
27080,Nathan Campbell,2014-09-12 11:15:07.263,1
21730,Noah Campbell,2014-09-12 11:15:07.263,1
20687,Rebecca Campbell,2014-09-12 11:15:07.263,1
19892,Richard Campbell,2014-09-12 11:15:07.263,1
28761,Robert Campbell,2014-09-12 11:15:07.263,1
18109,Samuel Campbell,2014-09-12 11:15:07.263,1
21721,Sara Campbell,2014-09-12 11:15:07.263,1
15989,Savannah Campbell,2014-09-12 11:15:07.263,2
20071,Sean Campbell,2014-09-12 11:15:07.263,1
18716,Seth Campbell,2014-09-12 11:15:07.263,2
23822,Sierra Campbell,2014-09-12 11:15:07.263,1
11829,Sophia Campbell,2014-09-12 11:15:07.263,2
11744,Stephanie Campbell,2014-09-12 11:15:07.263,2
13465,Sydney Campbell,2014-09-12 11:15:07.263,1
18095,Thomas Campbell,2014-09-12 11:15:07.263,1
25845,Timothy Campbell,2014-09-12 11:15:07.263,1
27602,Wyatt Campbell,2014-09-12 11:15:07.263,1
28089,Xavier Campbell,2014-09-12 11:15:07.263,1
29622,Henry Campen,2014-09-12 11:15:07.263,10
21725,Gabrielle Cannata,2014-09-12 11:15:07.263,1
29623,Chris Cannon,2014-09-12 11:15:07.263,3
29624,Joseph Cantoni,2014-09-12 11:15:07.263,4
29625,Suzana De Abreu Canuto,2014-09-12 11:15:07.263,4
29626,Jun Cao,2014-09-12 11:15:07.263,7
29627,Johnny Caprio,2014-09-12 11:15:07.263,8
29628,Richard Carey,2014-09-12 11:15:07.263,4
29629,Carlton Carlisle,2014-09-12 11:15:07.263,4
16178,Alfredo Carlson,2014-09-12 11:15:07.263,2
23445,Andy Carlson,2014-09-12 11:15:07.263,1
22305,Anne Carlson,2014-09-12 11:15:07.263,1
17484,Armando Carlson,2014-09-12 11:15:07.263,2
11343,Arthur Carlson,2014-09-12 11:15:07.263,3
25263,Audrey Carlson,2014-09-12 11:15:07.263,1
14023,Beth Carlson,2014-09-12 11:15:07.263,2
19667,Billy Carlson,2014-09-12 11:15:07.263,1
16276,Brandi Carlson,2014-09-12 11:15:07.263,1
26436,Briana Carlson,2014-09-12 11:15:07.263,2
28432,Bruce Carlson,2014-09-12 11:15:07.263,1
11900,Byron Carlson,2014-09-12 11:15:07.263,3
23828,Carolyn Carlson,2014-09-12 11:15:07.263,1
23917,Carrie Carlson,2014-09-12 11:15:07.263,1
26293,Casey Carlson,2014-09-12 11:15:07.263,2
29365,Cheryl Carlson,2014-09-12 11:15:07.263,1
11116,Clinton Carlson,2014-09-12 11:15:07.263,3
17218,Craig Carlson,2014-09-12 11:15:07.263,3
17976,Daisy Carlson,2014-09-12 11:15:07.263,3
14863,Dana Carlson,2014-09-12 11:15:07.263,1
27859,Danny Carlson,2014-09-12 11:15:07.263,1
29478,Darren Carlson,2014-09-12 11:15:07.263,1
28436,Derrick Carlson,2014-09-12 11:15:07.263,1
14864,Desiree Carlson,2014-09-12 11:15:07.263,1
21014,Diana Carlson,2014-09-12 11:15:07.263,1
21074,Diane Carlson,2014-09-12 11:15:07.263,1
13959,Ebony Carlson,2014-09-12 11:15:07.263,3
23347,Eddie Carlson,2014-09-12 11:15:07.263,1
16444,Erika Carlson,2014-09-12 11:15:07.263,2
19502,Felicia Carlson,2014-09-12 11:15:07.263,2
27340,Francis Carlson,2014-09-12 11:15:07.263,2
11896,Frank Carlson,2014-09-12 11:15:07.263,3
24115,Gary Carlson,2014-09-12 11:15:07.263,1
27660,Gerald Carlson,2014-09-12 11:15:07.263,1
20521,Gina Carlson,2014-09-12 11:15:07.263,1
15632,Gloria Carlson,2014-09-12 11:15:07.263,3
28997,Hector Carlson,2014-09-12 11:15:07.263,1
17470,Jaime Carlson,2014-09-12 11:15:07.263,1
23770,Jamie Carlson,2014-09-12 11:15:07.263,1
25808,Janet Carlson,2014-09-12 11:15:07.263,1
20264,Jay Carlson,2014-09-12 11:15:07.263,2
21817,Jerome Carlson,2014-09-12 11:15:07.263,1
15683,Jessie Carlson,2014-09-12 11:15:07.263,1
16059,Jésus Carlson,2014-09-12 11:15:07.263,1
21886,Jill Carlson,2014-09-12 11:15:07.263,2
12642,Jimmy Carlson,2014-09-12 11:15:07.263,1
15594,Joanna Carlson,2014-09-12 11:15:07.263,2
25627,Joe Carlson,2014-09-12 11:15:07.263,1
17073,Jonathon Carlson,2014-09-12 11:15:07.263,2
19954,Jose Carlson,2014-09-12 11:15:07.263,2
13981,Joy Carlson,2014-09-12 11:15:07.263,2
17885,Julio Carlson,2014-09-12 11:15:07.263,2
14856,Kari Carlson,2014-09-12 11:15:07.263,1
20916,Kathleen Carlson,2014-09-12 11:15:07.263,1
18044,Kendra Carlson,2014-09-12 11:15:07.263,1
28209,Krista Carlson,2014-09-12 11:15:07.263,1
21055,Kristi Carlson,2014-09-12 11:15:07.263,2
28753,Kristine Carlson,2014-09-12 11:15:07.263,1
28217,Kristy Carlson,2014-09-12 11:15:07.263,1
22856,Lance Carlson,2014-09-12 11:15:07.263,1
20915,Latasha Carlson,2014-09-12 11:15:07.263,1
22064,Lawrence Carlson,2014-09-12 11:15:07.263,1
21079,Lee Carlson,2014-09-12 11:15:07.263,1
12609,Linda Carlson,2014-09-12 11:15:07.263,3
19281,Mallory Carlson,2014-09-12 11:15:07.263,1
17501,Marc Carlson,2014-09-12 11:15:07.263,2
29311,Marie Carlson,2014-09-12 11:15:07.263,1
23012,Mathew Carlson,2014-09-12 11:15:07.263,1
15109,Meghan Carlson,2014-09-12 11:15:07.263,1
20921,Melinda Carlson,2014-09-12 11:15:07.263,2
21008,Melody Carlson,2014-09-12 11:15:07.263,2
24691,Meredith Carlson,2014-09-12 11:15:07.263,1
27164,Micheal Carlson,2014-09-12 11:15:07.263,1
25648,Michele Carlson,2014-09-12 11:15:07.263,1
21136,Natasha Carlson,2014-09-12 11:15:07.263,1
19226,Neil Carlson,2014-09-12 11:15:07.263,1
12273,Nelson Carlson,2014-09-12 11:15:07.263,1
11893,Orlando Carlson,2014-09-12 11:15:07.263,3
29640,Pamela Carlson,2014-09-12 11:15:07.263,6
13292,Paula Carlson,2014-09-12 11:15:07.263,2
11915,Philip Carlson,2014-09-12 11:15:07.263,3
13829,Randall Carlson,2014-09-12 11:15:07.263,2
29377,Rebekah Carlson,2014-09-12 11:15:07.263,1
22677,Reginald Carlson,2014-09-12 11:15:07.263,1
20204,Renee Carlson,2014-09-12 11:15:07.263,1
29260,Ricky Carlson,2014-09-12 11:15:07.263,1
19786,Robin Carlson,2014-09-12 11:15:07.263,2
14183,Robyn Carlson,2014-09-12 11:15:07.263,3
24552,Ross Carlson,2014-09-12 11:15:07.263,1
20257,Roy Carlson,2014-09-12 11:15:07.263,1
25304,Ruben Carlson,2014-09-12 11:15:07.263,1
23933,Sabrina Carlson,2014-09-12 11:15:07.263,1
11009,Shannon Carlson,2014-09-12 11:15:07.263,3
14977,Stacy Carlson,2014-09-12 11:15:07.263,1
14688,Tabitha Carlson,2014-09-12 11:15:07.263,1
16183,Tanya Carlson,2014-09-12 11:15:07.263,2
12852,Teresa Carlson,2014-09-12 11:15:07.263,2
24694,Theodore Carlson,2014-09-12 11:15:07.263,1
19629,Theresa Carlson,2014-09-12 11:15:07.263,2
29630,Ty Loren Carlson,2014-09-12 11:15:07.263,6
22662,Tyrone Carlson,2014-09-12 11:15:07.263,1
14425,Victor Carlson,2014-09-12 11:15:07.263,3
19943,Walter Carlson,2014-09-12 11:15:07.263,2
20220,Wendy Carlson,2014-09-12 11:15:07.263,2
29631,Jane Carmichael,2014-09-12 11:15:07.263,4
29632,Jovita Carmody,2014-09-12 11:15:07.263,4
29633,Steve Carnes,2014-09-12 11:15:07.263,7
29634,Fernando Caro,2014-09-12 11:15:07.263,4
29635,Rob Caron,2014-09-12 11:15:07.263,8
29636,Andy Carothers,2014-09-12 11:15:07.263,4
29637,Donna Carreras,2014-09-12 11:15:07.263,12
29638,Rosmarie Carroll,2014-09-12 11:15:07.263,4
29172,Arturo Carson,2014-09-12 11:15:07.263,1
23995,Bradley Carson,2014-09-12 11:15:07.263,2
18537,Kathryn Carson,2014-09-12 11:15:07.263,1
11995,Kelvin Carson,2014-09-12 11:15:07.263,3
24459,Kristin Carson,2014-09-12 11:15:07.263,2
13623,Mitchell Carson,2014-09-12 11:15:07.263,3
20062,Russell Carson,2014-09-12 11:15:07.263,2
14722,Sharon Carson,2014-09-12 11:15:07.263,2
11126,Shaun Carson,2014-09-12 11:15:07.263,3
11356,Terrence Carson,2014-09-12 11:15:07.263,3
27916,Aaron Carter,2014-09-12 11:15:07.263,1
12042,Alex Carter,2014-09-12 11:15:07.263,2
19980,Alexandra Carter,2014-09-12 11:15:07.263,1
21756,Allison Carter,2014-09-12 11:15:07.263,1
11041,Amanda Carter,2014-09-12 11:15:07.263,1
16679,Amber Carter,2014-09-12 11:15:07.263,2
27678,Angel Carter,2014-09-12 11:15:07.263,1
21332,Bailey Carter,2014-09-12 11:15:07.263,2
24698,Blake Carter,2014-09-12 11:15:07.263,1
11067,Caleb Carter,2014-09-12 11:15:07.263,2
25867,Carlos Carter,2014-09-12 11:15:07.263,2
22899,Charles Carter,2014-09-12 11:15:07.263,1
23836,Chloe Carter,2014-09-12 11:15:07.263,1
27578,Courtney Carter,2014-09-12 11:15:07.263,1
13893,Dalton Carter,2014-09-12 11:15:07.263,1
11584,Devin Carter,2014-09-12 11:15:07.263,1
24974,Eduardo Carter,2014-09-12 11:15:07.263,1
23824,Edward Carter,2014-09-12 11:15:07.263,1
21618,Elijah Carter,2014-09-12 11:15:07.263,2
19852,Eric Carter,2014-09-12 11:15:07.263,1
18780,Evan Carter,2014-09-12 11:15:07.263,1
14563,Fernando Carter,2014-09-12 11:15:07.263,1
22071,Gabriel Carter,2014-09-12 11:15:07.263,1
12983,Gabriella Carter,2014-09-12 11:15:07.263,1
16596,Gabrielle Carter,2014-09-12 11:15:07.263,2
15348,Greg Carter,2014-09-12 11:15:07.263,2
23184,Hailey Carter,2014-09-12 11:15:07.263,1
13719,Isaac Carter,2014-09-12 11:15:07.263,1
21420,Isabella Carter,2014-09-12 11:15:07.263,1
27572,Isaiah Carter,2014-09-12 11:15:07.263,2
21460,Jack Carter,2014-09-12 11:15:07.263,1
20010,Jackson Carter,2014-09-12 11:15:07.263,1
13338,Jada Carter,2014-09-12 11:15:07.263,1
14257,James Carter,2014-09-12 11:15:07.263,1
11724,Jason Carter,2014-09-12 11:15:07.263,5
13890,Jennifer Carter,2014-09-12 11:15:07.263,2
22184,Jeremy Carter,2014-09-12 11:15:07.263,1
22141,Jesse Carter,2014-09-12 11:15:07.263,1
17694,Joan Carter,2014-09-12 11:15:07.263,1
14578,Jonathan Carter,2014-09-12 11:15:07.263,1
11950,Jordan Carter,2014-09-12 11:15:07.263,2
28669,Jordan Carter,2014-09-12 11:15:07.263,1
12532,Jose Carter,2014-09-12 11:15:07.263,4
28249,Julia Carter,2014-09-12 11:15:07.263,1
20739,Kaitlyn Carter,2014-09-12 11:15:07.263,1
11268,Katelyn Carter,2014-09-12 11:15:07.263,2
11861,Katherine Carter,2014-09-12 11:15:07.263,5
17412,Kaylee Carter,2014-09-12 11:15:07.263,1
13194,Kevin Carter,2014-09-12 11:15:07.263,1
12395,Kyle Carter,2014-09-12 11:15:07.263,2
12475,Logan Carter,2014-09-12 11:15:07.263,2
20763,Lucas Carter,2014-09-12 11:15:07.263,1
25883,Luis Carter,2014-09-12 11:15:07.263,1
14635,Luke Carter,2014-09-12 11:15:07.263,1
15845,Mackenzie Carter,2014-09-12 11:15:07.263,2
27522,Madeline Carter,2014-09-12 11:15:07.263,1
21471,Marcus Carter,2014-09-12 11:15:07.263,1
11289,Maria Carter,2014-09-12 11:15:07.263,2
16821,Mary Carter,2014-09-12 11:15:07.263,3
23887,Mason Carter,2014-09-12 11:15:07.263,1
13776,Miguel Carter,2014-09-12 11:15:07.263,2
16079,Natalie Carter,2014-09-12 11:15:07.263,1
24948,Nathan Carter,2014-09-12 11:15:07.263,1
25954,Noah Carter,2014-09-12 11:15:07.263,1
17681,Robert Carter,2014-09-12 11:15:07.263,1
26455,Samuel Carter,2014-09-12 11:15:07.263,1
18060,Sara Carter,2014-09-12 11:15:07.263,1
12090,Savannah Carter,2014-09-12 11:15:07.263,1
23889,Sean Carter,2014-09-12 11:15:07.263,1
20126,Seth Carter,2014-09-12 11:15:07.263,1
20328,Sierra Carter,2014-09-12 11:15:07.263,1
25230,Sophia Carter,2014-09-12 11:15:07.263,1
12959,Sydney Carter,2014-09-12 11:15:07.263,4
22792,Thomas Carter,2014-09-12 11:15:07.263,1
17429,Wyatt Carter,2014-09-12 11:15:07.263,1
24389,Xavier Carter,2014-09-12 11:15:07.263,1
29639,Joseph Castellucio,2014-09-12 11:15:07.263,12
18529,Albert Castro,2014-09-12 11:15:07.263,1
21093,Jacquelyn Castro,2014-09-12 11:15:07.263,2
29641,Raul Casts,2014-09-12 11:15:07.263,4
29642,Elizabeth Catalano,2014-09-12 11:15:07.263,9
29643,Matthew Cavallari,2014-09-12 11:15:07.263,4
29644,Brigid Cavendish,2014-09-12 11:15:07.263,7
29645,Andrew Cencini,2014-09-12 11:15:07.263,4
29646,Stacey Cereghino,2014-09-12 11:15:07.263,12
29647,Baris Cetinok,2014-09-12 11:15:07.263,8
29648,Sean Chai,2014-09-12 11:15:07.263,4
29649,Pat Chambers,2014-09-12 11:15:07.263,8
21661,Terry Champion,2014-09-12 11:15:07.263,1
28909,Tommy Champion,2014-09-12 11:15:07.263,1
15375,Alisha Chande,2014-09-12 11:15:07.263,1
15703,Alison Chande,2014-09-12 11:15:07.263,1
24893,Alvin Chande,2014-09-12 11:15:07.263,1
14860,Arturo Chande,2014-09-12 11:15:07.263,2
23096,Ashlee Chande,2014-09-12 11:15:07.263,1
27064,Barbara Chande,2014-09-12 11:15:07.263,1
12285,Bethany Chande,2014-09-12 11:15:07.263,2
23992,Bonnie Chande,2014-09-12 11:15:07.263,2
22430,Brad Chande,2014-09-12 11:15:07.263,1
29450,Bradley Chande,2014-09-12 11:15:07.263,1
11798,Brendan Chande,2014-09-12 11:15:07.263,2
12379,Bridget Chande,2014-09-12 11:15:07.263,1
11483,Calvin Chande,2014-09-12 11:15:07.263,3
18932,Carl Chande,2014-09-12 11:15:07.263,2
26149,Casey Chande,2014-09-12 11:15:07.263,1
11103,Cassie Chande,2014-09-12 11:15:07.263,3
20728,Cedric Chande,2014-09-12 11:15:07.263,1
11546,Christine Chande,2014-09-12 11:15:07.263,2
26214,Christy Chande,2014-09-12 11:15:07.263,1
22699,Clarence Chande,2014-09-12 11:15:07.263,1
26233,Cristina Chande,2014-09-12 11:15:07.263,1
17242,Dale Chande,2014-09-12 11:15:07.263,2
12659,Damien Chande,2014-09-12 11:15:07.263,1
11635,Darrell Chande,2014-09-12 11:15:07.263,2
15617,Dawn Chande,2014-09-12 11:15:07.263,1
23633,Deborah Chande,2014-09-12 11:15:07.263,1
26743,Derek Chande,2014-09-12 11:15:07.263,2
12924,Devon Chande,2014-09-12 11:15:07.263,1
24118,Donna Chande,2014-09-12 11:15:07.263,1
20930,Drew Chande,2014-09-12 11:15:07.263,3
18786,Dustin Chande,2014-09-12 11:15:07.263,1
18003,Edwin Chande,2014-09-12 11:15:07.263,1
20232,Franklin Chande,2014-09-12 11:15:07.263,1
13346,Gregory Chande,2014-09-12 11:15:07.263,2
18698,Jaclyn Chande,2014-09-12 11:15:07.263,2
12313,Jaime Chande,2014-09-12 11:15:07.263,1
17111,Jenny Chande,2014-09-12 11:15:07.263,1
18331,Jerry Chande,2014-09-12 11:15:07.263,2
26412,Kate Chande,2014-09-12 11:15:07.263,1
18043,Katie Chande,2014-09-12 11:15:07.263,1
19968,Katrina Chande,2014-09-12 11:15:07.263,2
19191,Keith Chande,2014-09-12 11:15:07.263,1
22933,Kelli Chande,2014-09-12 11:15:07.263,2
14846,Kelsey Chande,2014-09-12 11:15:07.263,3
24555,Lacey Chande,2014-09-12 11:15:07.263,1
23309,Latoya Chande,2014-09-12 11:15:07.263,1
18184,Leonard Chande,2014-09-12 11:15:07.263,1
18244,Lindsay Chande,2014-09-12 11:15:07.263,2
20094,Lindsey Chande,2014-09-12 11:15:07.263,1
16681,Louis Chande,2014-09-12 11:15:07.263,2
23256,Mario Chande,2014-09-12 11:15:07.263,1
11460,Melvin Chande,2014-09-12 11:15:07.263,3
13078,Michele Chande,2014-09-12 11:15:07.263,3
27472,Mindy Chande,2014-09-12 11:15:07.263,2
21059,Misty Chande,2014-09-12 11:15:07.263,1
25373,Nichole Chande,2014-09-12 11:15:07.263,1
12720,Nicolas Chande,2014-09-12 11:15:07.263,1
19263,Nina Chande,2014-09-12 11:15:07.263,2
27261,Omar Chande,2014-09-12 11:15:07.263,1
29358,Priscilla Chande,2014-09-12 11:15:07.263,1
26418,Rafael Chande,2014-09-12 11:15:07.263,1
21176,Raul Chande,2014-09-12 11:15:07.263,1
24471,Ricardo Chande,2014-09-12 11:15:07.263,1
19473,Roger Chande,2014-09-12 11:15:07.263,2
11543,Sheena Chande,2014-09-12 11:15:07.263,1
28693,Tamara Chande,2014-09-12 11:15:07.263,1
28529,Tara Chande,2014-09-12 11:15:07.263,1
28528,Tasha Chande,2014-09-12 11:15:07.263,1
15462,Tony Chande,2014-09-12 11:15:07.263,2
11992,Tonya Chande,2014-09-12 11:15:07.263,3
12588,Tracy Chande,2014-09-12 11:15:07.263,2
17307,Warren Chande,2014-09-12 11:15:07.263,2
16229,Wayne Chande,2014-09-12 11:15:07.263,1
16163,Willie Chande,2014-09-12 11:15:07.263,2
24455,Alejandro Chander,2014-09-12 11:15:07.263,1
12572,Alisha Chander,2014-09-12 11:15:07.263,2
18249,Alison Chander,2014-09-12 11:15:07.263,2
29460,Andres Chander,2014-09-12 11:15:07.263,1
11446,Bethany Chander,2014-09-12 11:15:07.263,3
21382,Brad Chander,2014-09-12 11:15:07.263,1
18124,Calvin Chander,2014-09-12 11:15:07.263,1
14315,Carl Chander,2014-09-12 11:15:07.263,2
26961,Carly Chander,2014-09-12 11:15:07.263,1
16554,Casey Chander,2014-09-12 11:15:07.263,2
18258,Cassie Chander,2014-09-12 11:15:07.263,2
21677,Cedric Chander,2014-09-12 11:15:07.263,1
17839,Christine Chander,2014-09-12 11:15:07.263,2
21548,Christy Chander,2014-09-12 11:15:07.263,1
13982,Clarence Chander,2014-09-12 11:15:07.263,2
12847,Colin Chander,2014-09-12 11:15:07.263,1
24708,Corey Chander,2014-09-12 11:15:07.263,1
24046,Cristina Chander,2014-09-12 11:15:07.263,1
19929,Dale Chander,2014-09-12 11:15:07.263,1
11080,Damien Chander,2014-09-12 11:15:07.263,3
24943,Darrell Chander,2014-09-12 11:15:07.263,1
13818,Dawn Chander,2014-09-12 11:15:07.263,1
16557,Derek Chander,2014-09-12 11:15:07.263,1
24612,Devon Chander,2014-09-12 11:15:07.263,2
19177,Donna Chander,2014-09-12 11:15:07.263,1
25111,Drew Chander,2014-09-12 11:15:07.263,2
11895,Dustin Chander,2014-09-12 11:15:07.263,3
17370,Edwin Chander,2014-09-12 11:15:07.263,2
18006,Franklin Chander,2014-09-12 11:15:07.263,1
12511,Grant Chander,2014-09-12 11:15:07.263,1
22001,Gregory Chander,2014-09-12 11:15:07.263,1
12804,Jaclyn Chander,2014-09-12 11:15:07.263,2
19412,Jaime Chander,2014-09-12 11:15:07.263,1
19917,Jenny Chander,2014-09-12 11:15:07.263,2
28180,Jerry Chander,2014-09-12 11:15:07.263,1
27935,Johnny Chander,2014-09-12 11:15:07.263,1
13257,Jon Chander,2014-09-12 11:15:07.263,4
18763,Julie Chander,2014-09-12 11:15:07.263,2
23398,Karl Chander,2014-09-12 11:15:07.263,1
23648,Karla Chander,2014-09-12 11:15:07.263,2
24174,Keith Chander,2014-09-12 11:15:07.263,2
26934,Kelli Chander,2014-09-12 11:15:07.263,1
27879,Kelvin Chander,2014-09-12 11:15:07.263,1
13176,Kurt Chander,2014-09-12 11:15:07.263,2
26138,Latoya Chander,2014-09-12 11:15:07.263,2
16586,Leonard Chander,2014-09-12 11:15:07.263,1
19972,Lindsay Chander,2014-09-12 11:15:07.263,2
26949,Lindsey Chander,2014-09-12 11:15:07.263,1
12590,Mario Chander,2014-09-12 11:15:07.263,2
19090,Marshall Chander,2014-09-12 11:15:07.263,2
14086,Maurice Chander,2014-09-12 11:15:07.263,2
24266,Melvin Chander,2014-09-12 11:15:07.263,2
